"status_type","status_published","num_comments","num_shares","num_likes","num_loves","num_wows","num_hahas","num_sads","num_angrys","dow","moy","pos_emo_int","neg_emo_int"
"photo",2018-05-29 07:52:00,0,1,24,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 07:36:00,0,0,6,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 07:14:00,0,1,35,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 02:45:00,0,1,28,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 02:25:00,0,1,13,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 02:04:00,0,2,11,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 01:50:00,0,0,12,0,0,0,0,0,2,5,0,0
"photo",2018-05-29 01:23:00,0,1,17,0,0,0,0,0,2,5,0,0
"video",2018-05-29 01:12:00,2,7,52,0,0,0,0,0,2,5,104,0
"video",2018-05-29 01:10:00,392,230,130,49,0,1,0,0,2,5,70168,0
"photo",2018-05-28 23:36:00,0,0,24,0,0,0,0,0,1,5,0,0
"photo",2018-05-28 22:51:00,0,0,7,1,0,0,0,0,1,5,0,0
"photo",2018-05-28 22:46:00,1,0,19,0,0,0,0,0,1,5,19,0
"photo",2018-05-28 22:32:00,0,0,24,0,0,0,0,0,1,5,0,0
"photo",2018-05-28 07:54:00,0,0,17,0,1,0,0,0,1,5,0,0
"photo",2018-05-28 07:39:00,0,0,13,0,0,0,0,0,1,5,0,0
"photo",2018-05-28 07:16:00,0,0,12,1,1,0,0,0,1,5,0,0
"video",2018-05-28 07:03:00,0,9,33,0,0,0,0,0,1,5,0,0
"photo",2018-05-28 02:41:00,1,2,30,0,0,0,0,0,1,5,30,0
"photo",2018-05-28 02:11:00,0,1,25,0,0,0,0,0,1,5,0,0
"photo",2018-05-28 01:50:00,0,0,20,0,0,0,0,0,1,5,0,0
"photo",2018-05-28 01:17:00,1,0,16,0,0,0,0,0,1,5,16,0
"video",2018-05-28 01:08:00,0,7,54,0,0,0,0,0,1,5,0,0
"video",2018-05-28 01:06:00,367,236,132,71,2,1,0,0,1,5,74501,0
"photo",2018-05-27 08:16:00,0,0,17,0,1,0,0,0,7,5,0,0
"photo",2018-05-27 07:59:00,0,1,14,0,0,0,0,0,7,5,0,0
"photo",2018-05-27 07:37:00,1,1,18,0,0,0,0,0,7,5,18,0
"photo",2018-05-27 07:14:00,1,0,28,0,0,0,0,0,7,5,28,0
"video",2018-05-27 07:04:00,0,9,63,0,0,0,0,0,7,5,0,0
"video",2018-05-27 07:02:00,401,201,117,58,0,0,0,1,7,5,70175,401
"photo",2018-05-27 04:24:00,1,0,23,0,0,0,0,0,7,5,23,0
"photo",2018-05-27 03:58:00,0,0,12,0,0,0,0,0,7,5,0,0
"status",2018-05-27 03:30:00,0,0,56,1,0,0,0,0,7,5,0,0
"photo",2018-05-27 02:48:00,2,0,26,0,0,0,0,0,7,5,52,0
"photo",2018-05-27 02:19:00,1,0,15,0,0,0,0,0,7,5,15,0
"photo",2018-05-27 02:02:00,0,0,19,0,0,0,0,0,7,5,0,0
"photo",2018-05-27 01:47:00,2,2,41,0,0,0,0,0,7,5,82,0
"photo",2018-05-27 01:26:00,0,0,11,0,0,0,0,0,7,5,0,0
"photo",2018-05-27 01:14:00,0,1,18,0,0,0,0,0,7,5,0,0
"photo",2018-05-26 23:20:00,0,0,29,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 23:01:00,0,0,7,1,0,0,0,0,6,5,0,0
"photo",2018-05-26 22:40:00,0,0,19,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 22:16:00,1,0,39,0,0,0,0,0,6,5,39,0
"video",2018-05-26 22:00:00,1,3,25,0,0,0,0,0,6,5,25,0
"photo",2018-05-26 08:53:00,2,1,41,0,0,0,0,0,6,5,82,0
"photo",2018-05-26 08:35:00,0,0,17,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 08:17:00,0,0,20,1,0,0,0,0,6,5,0,0
"photo",2018-05-26 08:03:00,0,1,9,0,0,0,0,0,6,5,0,0
"status",2018-05-26 07:47:00,0,0,10,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 07:34:00,2,1,17,1,0,0,0,0,6,5,36,0
"photo",2018-05-26 07:16:00,0,0,11,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 03:27:00,2,1,18,0,1,0,0,0,6,5,36,0
"video",2018-05-26 03:18:00,0,2,23,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 02:42:00,0,1,9,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 02:17:00,0,1,19,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 02:04:00,0,1,25,0,0,0,0,0,6,5,0,0
"photo",2018-05-26 01:36:00,2,0,19,0,0,0,0,0,6,5,38,0
"photo",2018-05-26 01:15:00,0,0,18,0,0,0,0,0,6,5,0,0
"video",2018-05-26 01:05:00,0,9,48,0,0,0,0,0,6,5,0,0
"video",2018-05-26 01:04:00,0,0,9,0,0,0,0,0,6,5,0,0
"video",2018-05-26 01:03:00,573,252,134,71,2,1,0,0,6,5,117465,0
"photo",2018-05-25 23:01:00,0,0,15,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 22:40:00,0,0,16,1,0,0,0,0,5,5,0,0
"photo",2018-05-25 22:27:00,0,0,9,0,0,0,0,0,5,5,0,0
"video",2018-05-25 22:07:00,0,0,14,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 08:37:00,0,1,30,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 08:23:00,0,0,21,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 08:11:00,0,0,15,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 07:51:00,0,0,28,0,0,0,0,0,5,5,0,0
"status",2018-05-25 07:42:00,0,1,11,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 07:26:00,2,1,9,0,0,0,0,0,5,5,18,0
"photo",2018-05-25 07:03:00,1,1,30,0,0,0,0,0,5,5,30,0
"video",2018-05-25 06:54:00,0,5,55,0,0,0,0,0,5,5,0,0
"video",2018-05-25 06:54:00,0,0,2,0,0,0,0,0,5,5,0,0
"video",2018-05-25 06:53:00,760,228,186,105,1,5,1,1,5,5,221160,1520
"photo",2018-05-25 03:33:00,0,0,29,0,0,0,0,0,5,5,0,0
"video",2018-05-25 03:21:00,0,0,23,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 02:32:00,0,0,23,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 02:22:00,0,1,24,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 02:07:00,0,0,13,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 01:51:00,0,0,8,0,0,0,0,0,5,5,0,0
"photo",2018-05-25 01:15:00,1,1,20,0,0,0,0,0,5,5,20,0
"video",2018-05-25 01:09:00,0,11,53,0,0,0,0,0,5,5,0,0
"video",2018-05-25 01:05:00,0,0,6,0,0,0,0,0,5,5,0,0
"video",2018-05-25 01:04:00,0,0,7,0,0,0,0,0,5,5,0,0
"video",2018-05-25 01:03:00,779,304,168,85,1,2,0,0,5,5,197087,0
"photo",2018-05-24 23:32:00,0,0,15,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 23:08:00,0,0,15,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 22:51:00,0,0,9,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 22:27:00,0,0,13,0,0,0,0,0,4,5,0,0
"video",2018-05-24 22:15:00,0,4,16,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 10:29:00,6,29,78,0,0,8,0,0,4,5,468,0
"photo",2018-05-24 08:08:00,1,0,29,0,0,0,0,0,4,5,29,0
"photo",2018-05-24 08:00:00,0,1,25,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 07:42:00,0,0,14,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 07:20:00,0,1,22,0,0,0,0,0,4,5,0,0
"video",2018-05-24 07:10:00,0,4,42,0,0,0,0,0,4,5,0,0
"video",2018-05-24 06:59:00,541,166,123,23,0,1,0,0,4,5,78986,0
"photo",2018-05-24 03:37:00,0,0,33,0,0,0,0,0,4,5,0,0
"video",2018-05-24 03:24:00,1,1,30,0,0,0,0,0,4,5,30,0
"photo",2018-05-24 02:14:00,1,0,21,0,0,0,0,0,4,5,21,0
"photo",2018-05-24 01:35:00,0,0,14,0,0,0,0,0,4,5,0,0
"photo",2018-05-24 01:11:00,1,1,47,1,0,0,0,0,4,5,48,0
"video",2018-05-24 01:00:00,243,194,166,29,0,0,0,0,4,5,47385,0
"photo",2018-05-23 23:42:00,0,1,8,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 23:08:00,0,0,7,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 22:46:00,0,0,8,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 22:32:00,0,0,14,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 08:37:00,0,0,22,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 08:12:00,0,0,14,0,0,0,0,0,3,5,0,0
"status",2018-05-23 07:52:00,0,0,15,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 07:38:00,0,0,14,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 07:15:00,1,0,19,0,0,0,0,0,3,5,19,0
"photo",2018-05-23 04:35:00,5,0,37,0,1,0,0,0,3,5,185,0
"photo",2018-05-23 04:15:00,0,0,12,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 03:44:00,0,0,12,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 03:20:00,0,0,11,0,0,0,0,0,3,5,0,0
"video",2018-05-23 03:11:00,0,7,30,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 02:46:00,0,0,15,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 02:16:00,0,1,13,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 01:52:00,0,1,26,0,0,0,0,0,3,5,0,0
"photo",2018-05-23 01:35:00,0,0,10,0,0,0,0,0,3,5,0,0
"video",2018-05-23 00:59:00,274,141,96,47,1,1,0,0,3,5,39182,0
"photo",2018-05-22 07:52:00,0,1,9,0,0,0,0,0,2,5,0,0
"video",2018-05-22 07:03:00,323,164,72,51,1,2,0,0,2,5,39729,0
"video",2018-05-22 01:25:00,277,124,62,32,1,2,0,0,2,5,26038,0
"video",2018-05-22 00:58:00,120,87,50,15,1,1,0,0,2,5,7800,0
"photo",2018-05-21 22:45:00,0,1,24,0,0,0,0,0,1,5,0,0
"photo",2018-05-21 07:35:00,0,0,14,0,0,0,0,0,1,5,0,0
"video",2018-05-21 07:06:00,400,149,93,30,0,1,0,0,1,5,49200,0
"video",2018-05-21 06:58:00,42,30,24,3,0,0,0,0,1,5,1134,0
"video",2018-05-21 01:05:00,255,142,63,22,2,2,0,0,1,5,21675,0
"status",2018-05-20 23:15:00,0,0,18,0,0,0,0,0,7,5,0,0
"status",2018-05-20 08:18:00,0,1,30,0,0,0,0,0,7,5,0,0
"video",2018-05-20 07:01:00,461,212,103,31,1,0,0,0,7,5,61774,0
"photo",2018-05-20 01:13:00,3,2,66,0,0,0,0,0,7,5,198,0
"video",2018-05-20 01:01:00,0,13,71,0,0,0,0,0,7,5,0,0
"video",2018-05-20 01:01:00,764,283,149,90,1,0,0,0,7,5,182596,0
"photo",2018-05-19 07:12:00,0,0,24,0,0,0,0,0,6,5,0,0
"video",2018-05-19 07:03:00,76,96,35,10,1,0,0,0,6,5,3420,0
"photo",2018-05-19 02:11:00,0,1,18,0,0,0,0,0,6,5,0,0
"video",2018-05-19 01:00:00,338,151,85,21,0,4,0,0,6,5,35828,0
"video",2018-05-18 22:54:00,0,0,11,0,0,0,0,0,5,5,0,0
"video",2018-05-18 22:54:00,0,0,0,0,0,0,0,0,5,5,0,0
"video",2018-05-18 22:20:00,1,4,9,0,0,0,0,0,5,5,9,0
"video",2018-05-18 07:19:00,395,180,116,45,0,3,1,0,5,5,63595,395
"video",2018-05-18 07:02:00,102,76,57,2,0,3,0,0,5,5,6018,0
"photo",2018-05-18 01:50:00,1,1,9,0,0,0,0,0,5,5,9,0
"photo",2018-05-18 01:21:00,0,1,25,0,0,0,0,0,5,5,0,0
"video",2018-05-18 01:03:00,537,243,106,60,1,1,1,1,5,5,89142,1074
"photo",2018-05-17 23:38:00,0,0,28,0,0,0,0,0,4,5,0,0
"video",2018-05-16 07:01:00,354,147,86,24,1,1,0,0,3,5,38940,0
"video",2018-05-16 01:02:00,313,166,91,29,3,1,0,0,3,5,37560,0
"photo",2018-05-15 22:16:00,0,0,19,0,1,0,0,0,2,5,0,0
"photo",2018-05-15 07:46:00,0,0,43,0,0,0,0,0,2,5,0,0
"video",2018-05-15 01:04:00,543,233,116,67,0,0,0,0,2,5,99369,0
"video",2018-05-14 07:03:00,362,161,78,30,0,3,0,0,1,5,39096,0
"video",2018-05-14 01:02:00,495,267,113,49,1,2,0,0,1,5,80190,0
"photo",2018-05-13 07:56:00,0,1,36,0,0,0,0,0,7,5,0,0
"photo",2018-05-13 07:15:00,0,1,27,0,0,0,0,0,7,5,0,0
"video",2018-05-13 07:00:00,379,111,71,67,1,0,1,0,7,5,52302,379
"video",2018-05-13 01:12:00,276,209,63,39,0,0,0,0,7,5,28152,0
"video",2018-05-12 22:05:00,0,2,22,0,0,0,0,0,6,5,0,0
"photo",2018-05-11 08:06:00,0,0,10,1,0,0,0,0,5,5,0,0
"photo",2018-05-11 01:41:00,1,0,11,0,0,0,0,0,5,5,11,0
"video",2018-05-11 01:05:00,442,174,91,71,1,4,0,0,5,5,71604,0
"photo",2018-05-10 22:44:00,1,0,28,0,0,0,0,0,4,5,28,0
"video",2018-05-10 21:52:00,0,10,50,0,1,0,0,0,4,5,0,0
"photo",2018-05-10 07:47:00,0,0,43,0,0,0,0,0,4,5,0,0
"video",2018-05-10 07:00:00,472,182,112,59,2,2,1,0,4,5,80712,472
"video",2018-05-10 00:57:00,369,159,73,33,2,2,0,0,4,5,39114,0
"photo",2018-05-09 23:28:00,1,0,20,0,0,0,0,0,3,5,20,0
"photo",2018-05-09 22:22:00,1,0,18,0,0,0,0,0,3,5,18,0
"photo",2018-05-09 08:03:00,1,0,25,1,0,0,0,0,3,5,26,0
"video",2018-05-09 06:59:00,348,169,90,53,3,1,1,0,3,5,49764,348
"photo",2018-05-09 02:31:00,0,0,28,0,0,0,0,0,3,5,0,0
"photo",2018-05-09 01:24:00,1,0,28,0,0,0,0,0,3,5,28,0
"video",2018-05-09 01:04:00,477,204,101,68,0,2,0,2,3,5,80613,954
"video",2018-05-08 06:59:00,326,148,81,59,2,3,0,0,2,5,45640,0
"video",2018-05-08 01:04:00,287,116,80,40,0,1,1,0,2,5,34440,287
"video",2018-05-07 07:00:00,420,169,76,56,1,1,0,0,1,5,55440,0
"video",2018-05-07 00:59:00,413,200,102,53,0,0,2,0,1,5,64015,826
"video",2018-05-06 22:26:00,0,8,25,0,0,0,0,0,7,5,0,0
"video",2018-05-06 06:58:00,194,94,61,43,1,1,0,0,7,5,20176,0
"video",2018-05-06 02:23:00,107,39,57,7,0,0,0,0,7,5,6848,0
"video",2018-05-06 01:04:00,250,228,85,54,0,4,0,1,7,5,34750,250
"video",2018-05-05 07:03:00,0,9,46,0,1,0,0,0,6,5,0,0
"video",2018-05-05 07:01:00,373,187,125,70,1,2,0,0,6,5,72735,0
"photo",2018-05-05 02:06:00,0,0,29,0,0,0,0,0,6,5,0,0
"video",2018-05-05 01:08:00,306,206,91,64,0,3,0,1,6,5,47430,306
"photo",2018-05-04 08:15:00,0,0,29,0,0,0,0,0,5,5,0,0
"photo",2018-05-04 07:28:00,0,0,16,0,1,0,0,0,5,5,0,0
"video",2018-05-04 07:00:00,528,265,136,78,0,0,0,0,5,5,112992,0
"video",2018-05-04 01:01:00,525,287,119,73,0,3,0,0,5,5,100800,0
"video",2018-05-03 07:04:00,385,144,98,32,0,2,0,0,4,5,50050,0
"photo",2018-05-03 01:43:00,0,0,22,0,0,0,0,0,4,5,0,0
"video",2018-05-03 01:03:00,183,120,74,38,0,0,0,1,4,5,20496,183
"photo",2018-05-02 23:36:00,2,0,20,0,1,0,0,0,3,5,40,0
"video",2018-05-02 07:00:00,358,144,164,36,2,2,0,0,3,5,71600,0
"status",2018-05-02 02:18:00,0,1,42,1,0,0,0,0,3,5,0,0
"photo",2018-05-02 01:14:00,1,0,20,0,0,0,0,0,3,5,20,0
"video",2018-05-02 01:00:00,321,149,85,51,2,0,0,0,3,5,43656,0
"photo",2018-05-01 22:30:00,0,0,19,1,0,0,0,0,2,5,0,0
"video",2018-05-01 07:06:00,324,163,158,37,1,1,0,0,2,5,63180,0
"video",2018-05-01 01:01:00,353,198,209,52,1,1,0,0,2,5,92133,0
"photo",2018-04-30 07:57:00,0,0,51,0,0,0,0,0,1,4,0,0
"video",2018-04-30 07:20:00,342,120,168,42,1,1,0,0,1,4,71820,0
"video",2018-04-30 01:04:00,402,153,86,57,0,1,0,1,1,4,57486,402
"photo",2018-04-29 07:37:00,0,0,29,0,0,0,0,0,7,4,0,0
"video",2018-04-29 07:02:00,354,175,88,57,1,3,0,1,7,4,51330,354
"video",2018-04-29 00:59:00,388,225,115,100,2,4,0,0,7,4,83420,0
"video",2018-04-28 07:00:00,182,122,61,29,2,0,0,0,6,4,16380,0
"photo",2018-04-28 01:13:00,0,2,24,0,0,0,0,0,6,4,0,0
"video",2018-04-28 00:58:00,305,221,123,86,1,2,0,1,6,4,63745,305
"photo",2018-04-27 07:49:00,2,0,39,1,0,0,0,0,5,4,80,0
"photo",2018-04-27 07:16:00,0,2,40,0,0,0,0,0,5,4,0,0
"video",2018-04-27 06:58:00,437,247,146,70,1,2,0,0,5,4,94392,0
"video",2018-04-27 00:58:00,305,185,209,35,1,0,0,0,5,4,74420,0
"photo",2018-04-26 22:28:00,0,0,22,1,0,0,0,0,4,4,0,0
"video",2018-04-26 07:03:00,635,349,163,52,1,1,0,1,4,4,136525,635
"video",2018-04-26 01:04:00,604,291,198,100,3,1,1,0,4,4,179992,604
"video",2018-04-25 07:06:00,462,167,143,69,0,0,2,0,3,4,97944,924
"video",2018-04-25 00:59:00,390,224,123,49,4,3,0,0,3,4,67080,0
"video",2018-04-24 07:10:00,373,227,141,34,1,1,0,0,2,4,65275,0
"video",2018-04-24 01:17:00,1,14,57,0,0,0,0,0,2,4,57,0
"video",2018-04-24 01:09:00,328,174,113,29,0,1,1,1,2,4,46576,656
"photo",2018-04-23 22:58:00,0,0,15,0,0,0,0,0,1,4,0,0
"video",2018-04-23 22:13:00,0,6,14,0,0,0,0,0,1,4,0,0
"video",2018-04-23 07:05:00,254,145,90,33,2,0,0,0,1,4,31242,0
"video",2018-04-23 01:07:00,275,129,173,35,1,0,0,0,1,4,57200,0
"photo",2018-04-22 08:30:00,0,0,17,0,0,0,0,0,7,4,0,0
"video",2018-04-22 06:56:00,218,230,112,34,3,2,0,0,7,4,31828,0
"video",2018-04-22 01:02:00,269,243,105,53,1,4,0,0,7,4,42502,0
"video",2018-04-21 07:06:00,360,156,107,61,1,2,0,2,6,4,60480,720
"video",2018-04-21 01:03:00,3360,335,198,35,0,0,0,0,6,4,782880,0
"photo",2018-04-20 22:40:00,0,0,7,0,1,0,0,0,5,4,0,0
"video",2018-04-20 22:27:00,0,8,10,0,0,0,0,0,5,4,0,0
"video",2018-04-20 07:06:00,346,94,103,40,3,1,0,0,5,4,49478,0
"video",2018-04-20 01:06:00,338,196,110,68,3,1,0,0,5,4,60164,0
"video",2018-04-19 07:01:00,0,10,44,1,0,1,0,0,4,4,0,0
"video",2018-04-19 07:00:00,247,109,86,30,3,0,1,0,4,4,28652,247
"video",2018-04-19 01:08:00,396,170,104,38,1,2,1,0,4,4,56232,396
"video",2018-04-18 01:04:00,391,138,142,45,1,1,0,0,3,4,73117,0
"photo",2018-04-17 08:21:00,0,0,35,0,0,0,0,0,2,4,0,0
"photo",2018-04-17 07:41:00,1,0,21,0,0,0,0,0,2,4,21,0
"photo",2018-04-17 07:14:00,1,1,25,0,0,0,0,0,2,4,25,0
"video",2018-04-17 07:02:00,404,190,197,40,0,1,0,1,2,4,95748,404
"photo",2018-04-17 02:35:00,0,0,13,0,0,0,0,0,2,4,0,0
"video",2018-04-17 01:09:00,419,215,123,56,0,4,0,0,2,4,75001,0
"photo",2018-04-12 22:19:00,0,4,88,0,0,7,0,0,4,4,0,0
"photo",2018-04-12 01:15:00,1,2,53,0,0,0,0,0,4,4,53,0
"video",2018-04-12 01:02:00,304,169,111,31,2,2,0,0,4,4,43168,0
"video",2018-04-11 06:03:00,358,139,76,31,1,1,0,0,3,4,38306,0
"photo",2018-04-11 01:18:00,1,0,43,0,0,0,0,0,3,4,43,0
"video",2018-04-11 01:04:00,333,164,110,47,0,0,1,0,3,4,52281,333
"photo",2018-04-10 22:51:00,0,0,17,0,0,0,0,0,2,4,0,0
"video",2018-04-10 07:03:00,319,226,98,34,0,4,0,0,2,4,42108,0
"photo",2018-04-10 02:39:00,0,0,20,0,0,0,0,0,2,4,0,0
"video",2018-04-10 01:07:00,299,136,61,40,0,2,0,1,2,4,30199,299
"video",2018-04-09 22:03:00,0,9,29,1,0,0,0,0,1,4,0,0
"video",2018-04-09 07:00:00,305,109,91,30,1,2,0,0,1,4,36905,0
"photo",2018-04-09 02:05:00,0,0,16,1,0,0,0,0,1,4,0,0
"video",2018-04-09 01:00:00,413,227,107,52,2,4,0,0,1,4,65667,0
"photo",2018-04-08 22:46:00,0,0,6,0,0,0,0,0,7,4,0,0
"photo",2018-04-08 07:17:00,2,0,21,0,0,0,0,0,7,4,42,0
"video",2018-04-08 07:02:00,220,178,96,47,1,0,0,0,7,4,31460,0
"photo",2018-04-08 01:56:00,0,0,36,0,0,0,0,0,7,4,0,0
"photo",2018-04-08 01:14:00,0,0,17,0,0,0,0,0,7,4,0,0
"video",2018-04-08 01:01:00,257,275,125,73,1,5,0,1,7,4,50886,257
"photo",2018-04-07 23:11:00,0,1,29,0,0,0,0,0,6,4,0,0
"video",2018-04-07 07:04:00,386,296,106,52,1,1,0,2,6,4,60988,772
"video",2018-04-07 01:05:00,384,294,107,58,0,1,0,0,6,4,63360,0
"photo",2018-04-06 07:16:00,0,0,37,0,0,1,0,0,5,4,0,0
"video",2018-04-06 07:05:00,432,247,162,27,1,8,0,1,5,4,81648,432
"video",2018-04-06 01:04:00,398,302,145,35,3,3,0,0,5,4,71640,0
"photo",2018-04-05 22:32:00,0,0,18,0,0,0,0,0,4,4,0,0
"video",2018-04-05 06:31:00,332,145,155,18,0,1,0,0,4,4,57436,0
"video",2018-04-05 01:05:00,0,14,38,0,0,0,0,0,4,4,0,0
"video",2018-04-05 01:02:00,464,288,94,56,1,4,0,1,4,4,69600,464
"photo",2018-04-04 23:28:00,0,1,19,0,0,0,0,0,3,4,0,0
"video",2018-04-04 06:30:00,307,131,87,33,0,0,1,1,3,4,36840,614
"video",2018-04-04 01:07:00,335,123,77,31,1,1,0,0,3,4,36180,0
"video",2018-04-03 01:05:00,626,184,119,44,0,1,0,0,2,4,102038,0
"photo",2018-04-02 07:19:00,0,0,15,0,0,0,0,0,1,4,0,0
"video",2018-04-02 07:04:00,347,146,104,39,1,3,0,1,1,4,49621,347
"photo",2018-04-02 02:09:00,0,0,6,0,0,0,0,0,1,4,0,0
"video",2018-04-02 01:06:00,324,138,82,21,1,2,0,0,1,4,33372,0
"photo",2018-04-01 23:21:00,0,0,14,0,0,0,0,0,7,4,0,0
"photo",2018-04-01 07:58:00,0,0,26,0,0,0,0,0,7,4,0,0
"photo",2018-04-01 07:31:00,0,0,20,0,0,0,0,0,7,4,0,0
"video",2018-04-01 07:17:00,295,84,55,35,0,4,1,0,7,4,26550,295
"video",2018-04-01 01:03:00,526,255,114,36,0,0,0,0,7,4,78900,0
"video",2018-03-31 22:06:00,1,3,18,0,0,0,0,0,6,3,18,0
"video",2018-03-31 07:04:00,864,199,107,37,0,0,1,1,6,3,124416,1728
"video",2018-03-31 01:06:00,341,173,109,53,0,1,0,0,6,3,55242,0
"video",2018-03-30 07:05:00,398,187,105,38,2,3,1,1,5,3,56914,796
"video",2018-03-30 01:00:00,281,151,81,33,0,0,1,0,5,3,32034,281
"video",2018-03-29 06:31:00,375,233,112,41,0,2,0,0,4,3,57375,0
"video",2018-03-29 01:10:00,703,160,116,49,0,3,0,0,4,3,115995,0
"video",2018-03-28 06:32:00,623,155,114,37,1,2,2,2,3,3,94073,2492
"video",2018-03-28 01:07:00,1138,200,116,43,3,0,0,1,3,3,180942,1138
"photo",2018-03-27 22:21:00,0,1,18,1,0,0,0,0,2,3,0,0
"video",2018-03-27 07:00:00,353,126,125,50,2,4,0,1,2,3,61775,353
"photo",2018-03-27 02:44:00,0,1,29,0,0,0,0,0,2,3,0,0
"video",2018-03-27 00:59:00,447,170,117,39,3,4,0,1,2,3,69732,447
"photo",2018-03-26 23:21:00,0,0,23,0,0,0,0,0,1,3,0,0
"photo",2018-03-26 23:07:00,0,0,7,0,0,0,0,0,1,3,0,0
"video",2018-03-26 07:06:00,250,111,68,45,0,2,1,0,1,3,28250,250
"video",2018-03-26 01:06:00,0,0,15,1,0,0,0,0,1,3,0,0
"video",2018-03-26 01:03:00,417,163,95,41,3,4,0,0,1,3,56712,0
"photo",2018-03-25 23:18:00,0,0,17,1,0,0,0,0,7,3,0,0
"photo",2018-03-25 23:00:00,0,1,7,1,0,0,0,0,7,3,0,0
"video",2018-03-25 07:01:00,383,196,87,54,0,3,0,0,7,3,54003,0
"video",2018-03-25 01:09:00,324,215,119,33,1,5,0,0,7,3,49248,0
"photo",2018-03-24 07:31:00,0,0,6,0,0,0,0,0,6,3,0,0
"photo",2018-03-24 07:12:00,0,0,22,0,0,0,0,0,6,3,0,0
"video",2018-03-24 07:02:00,442,104,73,48,0,0,0,0,6,3,53482,0
"photo",2018-03-24 02:12:00,0,1,26,0,0,0,0,0,6,3,0,0
"video",2018-03-24 01:01:00,339,187,107,42,1,2,0,1,6,3,50511,339
"photo",2018-03-23 22:26:00,0,0,10,0,0,0,0,0,5,3,0,0
"photo",2018-03-23 08:05:00,0,0,13,0,0,0,0,0,5,3,0,0
"video",2018-03-23 07:01:00,323,166,132,67,0,3,0,0,5,3,64277,0
"video",2018-03-23 01:07:00,0,1,29,0,0,0,0,0,5,3,0,0
"video",2018-03-23 01:07:00,328,135,92,52,0,3,0,4,5,3,47232,1312
"video",2018-03-22 07:37:00,263,43,106,25,0,0,1,0,4,3,34453,263
"video",2018-03-22 06:34:00,142,97,93,52,0,0,0,0,4,3,20590,0
"video",2018-03-22 01:06:00,388,201,98,47,0,4,0,1,4,3,56260,388
"video",2018-03-21 22:10:00,1,3,12,0,0,0,0,0,3,3,12,0
"video",2018-03-21 06:39:00,631,206,133,57,2,0,1,0,3,3,119890,631
"video",2018-03-21 01:02:00,530,209,141,65,4,3,0,1,3,3,109180,530
"photo",2018-03-20 07:37:00,1,0,23,1,0,0,0,0,2,3,24,0
"video",2018-03-20 07:11:00,0,0,27,0,0,0,0,0,2,3,0,0
"video",2018-03-20 07:09:00,544,142,124,55,2,5,0,1,2,3,97376,544
"video",2018-03-20 01:11:00,429,166,132,37,2,0,2,0,2,3,72501,858
"photo",2018-03-19 08:30:00,4,2,48,0,0,0,0,0,1,3,192,0
"video",2018-03-19 07:03:00,511,197,142,46,0,1,0,1,1,3,96068,511
"photo",2018-03-19 01:43:00,0,0,13,0,0,0,0,0,1,3,0,0
"video",2018-03-19 01:02:00,556,268,146,79,0,1,0,0,1,3,125100,0
"photo",2018-03-18 22:44:00,0,0,15,0,0,0,0,0,7,3,0,0
"video",2018-03-18 06:57:00,467,111,89,59,0,4,1,1,7,3,69116,934
